asset_id,timestamp,temperature_C,vibration_mm_s,oil_quality_index,runtime_hours,is_anomaly
Compressor_A,2025-08-21 16:00:00,55.25,1.393,86.5,1241.9,0
Compressor_A,2025-08-21 17:00:00,66.28,2.108,89.6,1240.6,0
Compressor_A,2025-08-21 18:00:00,64.12,2.377,88.5,1243.0,0
Compressor_A,2025-08-21 19:00:00,61.76,2.357,90.0,1241.0,0
Compressor_A,2025-08-21 20:00:00,62.23,1.979,86.1,1243.3,0
Compressor_A,2025-08-21 21:00:00,72.4,2.376,88.9,1244.0,0
Compressor_A,2025-08-21 22:00:00,60.54,2.933,88.1,1245.7,0
Compressor_A,2025-08-21 23:00:00,63.14,1.511,85.7,1247.1,0
Compressor_A,2025-08-22 00:00:00,56.14,2.299,89.1,1248.6,0
Compressor_A,2025-08-22 01:00:00,72.84,2.64,87.8,1251.0,0
Compressor_A,2025-08-22 02:00:00,67.23,2.406,90.8,1249.8,0
Compressor_A,2025-08-22 03:00:00,74.17,2.546,89.9,1247.9,0
Compressor_A,2025-08-22 04:00:00,64.93,1.588,86.7,1254.0,0
Compressor_A,2025-08-22 05:00:00,62.33,2.189,88.0,1254.0,0
Compressor_A,2025-08-22 06:00:00,68.59,2.045,85.3,1254.2,0
Compressor_A,2025-08-22 07:00:00,64.8,2.319,90.7,1254.2,0
Compressor_A,2025-08-22 08:00:00,60.89,2.257,87.6,1255.8,0
Compressor_A,2025-08-22 09:00:00,71.54,2.311,85.9,1256.6,0
Compressor_A,2025-08-22 10:00:00,57.41,2.534,83.8,1259.4,0
Compressor_A,2025-08-22 11:00:00,61.29,2.64,87.0,1262.7,0
Compressor_A,2025-08-22 12:00:00,58.29,2.342,87.1,1261.5,0
Compressor_A,2025-08-22 13:00:00,67.2,1.483,82.9,1262.0,0
Compressor_A,2025-08-22 14:00:00,63.56,2.238,86.5,1259.5,0
Compressor_A,2025-08-22 15:00:00,73.49,1.699,86.1,1262.7,0
Compressor_A,2025-08-22 16:00:00,60.53,2.498,88.4,1261.0,0
Compressor_A,2025-08-22 17:00:00,57.53,1.057,88.3,1264.6,0
Compressor_A,2025-08-22 18:00:00,68.62,2.524,87.5,1267.5,0
Compressor_A,2025-08-22 19:00:00,54.53,2.131,88.4,1268.6,0
Compressor_A,2025-08-22 20:00:00,69.68,2.115,87.3,1266.5,0
Compressor_A,2025-08-22 21:00:00,65.77,2.489,85.0,1267.7,0
Compressor_A,2025-08-22 22:00:00,55.63,2.132,85.9,1270.5,0
Compressor_A,2025-08-22 23:00:00,68.07,2.528,87.4,1271.2,0
Compressor_A,2025-08-23 00:00:00,65.62,1.684,89.2,1272.6,0
Compressor_A,2025-08-23 01:00:00,69.06,2.012,83.7,1272.1,0
Compressor_A,2025-08-23 02:00:00,71.08,2.167,86.9,1274.8,0
Compressor_A,2025-08-23 03:00:00,67.51,2.223,88.1,1275.8,0
Compressor_A,2025-08-23 04:00:00,61.42,2.031,87.4,1277.9,0
Compressor_A,2025-08-23 05:00:00,67.19,2.234,85.4,1280.0,0
Compressor_A,2025-08-23 06:00:00,63.97,2.301,89.5,1279.6,0
Compressor_A,2025-08-23 07:00:00,64.16,1.862,87.4,1278.1,0
Compressor_A,2025-08-23 08:00:00,72.01,2.333,85.6,1278.9,0
Compressor_A,2025-08-23 09:00:00,60.32,2.429,89.1,1280.7,0
Compressor_A,2025-08-23 10:00:00,66.72,2.23,89.0,1282.0,0
Compressor_A,2025-08-23 11:00:00,69.45,2.549,83.8,1282.1,0
Compressor_A,2025-08-23 12:00:00,68.19,2.184,86.2,1283.8,0
Compressor_A,2025-08-23 13:00:00,77.6,1.926,85.9,1285.3,0
Compressor_A,2025-08-23 14:00:00,70.04,4.291,88.4,1286.0,1
Compressor_A,2025-08-23 15:00:00,64.35,1.731,88.9,1287.5,0
Compressor_A,2025-08-23 16:00:00,62.64,2.313,88.8,1287.6,0
Compressor_A,2025-08-23 17:00:00,62.62,2.614,85.3,1289.1,0
Compressor_A,2025-08-23 18:00:00,69.98,0.924,86.4,1289.4,0
Compressor_A,2025-08-23 19:00:00,63.9,2.529,82.5,1290.3,0
Compressor_A,2025-08-23 20:00:00,69.57,2.009,88.6,1292.8,0
Compressor_A,2025-08-23 21:00:00,70.09,2.136,84.0,1291.4,0
Compressor_A,2025-08-23 22:00:00,73.79,2.216,85.6,1292.1,0
Compressor_A,2025-08-23 23:00:00,66.6,2.707,85.9,1294.8,0
Compressor_A,2025-08-24 00:00:00,67.43,2.289,86.4,1295.3,0
Compressor_A,2025-08-24 01:00:00,73.32,2.118,83.1,1296.7,0
Compressor_A,2025-08-24 02:00:00,65.41,2.41,87.2,1297.6,0
Compressor_A,2025-08-24 03:00:00,67.11,2.461,84.4,1299.4,0
Compressor_A,2025-08-24 04:00:00,67.53,2.103,88.4,1298.5,0
Compressor_A,2025-08-24 05:00:00,70.48,1.842,90.1,1300.2,0
Compressor_A,2025-08-24 06:00:00,68.95,2.434,86.5,1300.3,0
Compressor_A,2025-08-24 07:00:00,73.92,1.547,88.1,1301.5,0
Compressor_A,2025-08-24 08:00:00,66.23,2.723,91.4,1304.9,0
Compressor_A,2025-08-24 09:00:00,60.76,1.966,84.9,1306.2,0
Compressor_A,2025-08-24 10:00:00,69.63,2.459,86.0,1307.2,0
Compressor_A,2025-08-24 11:00:00,66.44,2.705,85.3,1307.6,0
Compressor_A,2025-08-24 12:00:00,75.05,2.088,85.9,1307.6,0
Compressor_A,2025-08-24 13:00:00,66.37,1.738,87.1,1307.6,0
Compressor_A,2025-08-24 14:00:00,70.51,1.715,84.6,1307.7,0
Compressor_A,2025-08-24 15:00:00,58.84,1.997,88.5,1311.4,0
Compressor_A,2025-08-24 16:00:00,69.53,1.975,86.3,1312.0,0
Compressor_A,2025-08-24 17:00:00,60.64,3.112,87.6,1315.2,0
Compressor_A,2025-08-24 18:00:00,64.85,2.304,84.9,1313.2,0
Compressor_A,2025-08-24 19:00:00,68.64,1.969,85.1,1314.0,0
Compressor_A,2025-08-24 20:00:00,61.0,2.04,89.1,1315.4,0
Compressor_A,2025-08-24 21:00:00,60.7,1.856,86.6,1318.1,0
Compressor_A,2025-08-24 22:00:00,69.34,2.16,88.6,1318.1,0
Compressor_A,2025-08-24 23:00:00,66.29,2.429,85.8,1315.9,0
Compressor_A,2025-08-25 00:00:00,61.97,3.305,87.6,1322.0,0
Compressor_A,2025-08-25 01:00:00,59.17,2.391,86.4,1321.5,0
Compressor_A,2025-08-25 02:00:00,66.78,2.095,89.0,1319.2,0
Compressor_A,2025-08-25 03:00:00,67.47,2.398,91.5,1322.3,0
Compressor_A,2025-08-25 04:00:00,86.01,1.87,89.7,1324.2,1
Compressor_A,2025-08-25 05:00:00,69.28,2.263,86.3,1324.1,0
Compressor_A,2025-08-25 06:00:00,65.23,1.295,87.2,1327.7,0
Compressor_A,2025-08-25 07:00:00,63.45,2.683,86.1,1325.7,0
Compressor_A,2025-08-25 08:00:00,71.71,2.401,87.2,1329.3,0
Compressor_A,2025-08-25 09:00:00,60.33,2.644,86.2,1329.3,0
Compressor_A,2025-08-25 10:00:00,67.73,2.008,84.2,1329.7,0
Compressor_A,2025-08-25 11:00:00,66.03,2.358,87.3,1331.6,0
Compressor_A,2025-08-25 12:00:00,67.33,2.366,88.2,1331.1,0
Compressor_A,2025-08-25 13:00:00,62.03,1.909,83.4,1333.0,0
Compressor_A,2025-08-25 14:00:00,57.49,1.847,85.8,1335.0,0
Compressor_A,2025-08-25 15:00:00,70.25,2.309,88.5,1336.1,0
Compressor_A,2025-08-25 16:00:00,76.78,2.174,84.7,1336.8,0
Compressor_A,2025-08-25 17:00:00,63.76,2.493,84.1,1337.9,0
Compressor_A,2025-08-25 18:00:00,72.07,2.377,84.9,1340.5,0
Compressor_A,2025-08-25 19:00:00,67.45,2.889,86.3,1340.6,0
Compressor_A,2025-08-25 20:00:00,64.12,1.77,87.1,1339.3,0
Compressor_A,2025-08-25 21:00:00,75.38,2.107,85.8,1342.0,0
Compressor_A,2025-08-25 22:00:00,67.55,2.21,85.8,1342.5,0
Compressor_A,2025-08-25 23:00:00,62.55,2.103,89.5,1345.2,0
Compressor_A,2025-08-26 00:00:00,75.1,2.772,88.4,1344.1,0
Compressor_A,2025-08-26 01:00:00,73.73,1.396,86.0,1344.0,0
Compressor_A,2025-08-26 02:00:00,62.76,1.824,87.3,1348.8,0
Compressor_A,2025-08-26 03:00:00,62.19,1.653,86.3,1347.2,0
Compressor_A,2025-08-26 04:00:00,66.23,1.872,84.6,1347.9,0
Compressor_A,2025-08-26 05:00:00,69.25,2.603,86.9,1349.6,0
Compressor_A,2025-08-26 06:00:00,66.27,1.722,84.5,1350.9,0
Compressor_A,2025-08-26 07:00:00,76.46,2.683,86.4,1353.1,0
Compressor_A,2025-08-26 08:00:00,67.82,2.154,89.4,1351.7,0
Compressor_A,2025-08-26 09:00:00,63.58,2.208,87.8,1354.8,0
Compressor_A,2025-08-26 10:00:00,61.69,2.531,88.1,1353.8,0
Compressor_A,2025-08-26 11:00:00,63.77,2.191,83.7,1355.2,0
Compressor_A,2025-08-26 12:00:00,66.79,2.431,86.3,1354.9,0
Compressor_A,2025-08-26 13:00:00,65.58,1.491,85.7,1356.4,0
Compressor_A,2025-08-26 14:00:00,70.33,2.228,84.3,1358.2,0
Compressor_A,2025-08-26 15:00:00,65.33,2.038,86.5,1357.8,0
Compressor_A,2025-08-26 16:00:00,62.77,2.093,87.5,1359.3,0
Compressor_A,2025-08-26 17:00:00,71.19,1.974,87.5,1360.8,0
Compressor_A,2025-08-26 18:00:00,66.02,2.494,86.2,1364.2,0
Compressor_A,2025-08-26 19:00:00,71.29,2.028,87.2,1360.2,0
Compressor_A,2025-08-26 20:00:00,63.19,2.458,85.3,1364.5,0
Compressor_A,2025-08-26 21:00:00,69.02,2.989,88.1,1363.9,0
Compressor_A,2025-08-26 22:00:00,68.81,2.237,85.6,1369.4,0
Compressor_A,2025-08-26 23:00:00,64.51,2.218,85.2,1366.9,0
Compressor_A,2025-08-27 00:00:00,59.24,2.253,89.4,1367.2,0
Compressor_A,2025-08-27 01:00:00,71.06,2.357,88.2,1367.8,0
Compressor_A,2025-08-27 02:00:00,67.93,1.784,88.4,1369.7,0
Compressor_A,2025-08-27 03:00:00,59.16,2.256,85.1,1370.5,0
Compressor_A,2025-08-27 04:00:00,69.04,2.029,87.3,1370.2,0
Compressor_A,2025-08-27 05:00:00,75.76,2.131,85.3,1373.6,0
Compressor_A,2025-08-27 06:00:00,69.35,2.583,89.0,1376.4,0
Compressor_A,2025-08-27 07:00:00,62.49,2.737,85.0,1374.1,0
Compressor_A,2025-08-27 08:00:00,65.79,1.552,85.3,1375.2,0
Compressor_A,2025-08-27 09:00:00,69.63,1.925,86.4,1376.1,0
Compressor_A,2025-08-27 10:00:00,70.46,2.031,86.0,1376.7,0
Compressor_A,2025-08-27 11:00:00,70.1,2.244,85.2,1377.0,0
Compressor_A,2025-08-27 12:00:00,54.61,2.543,86.3,1377.8,0
Compressor_A,2025-08-27 13:00:00,58.18,2.381,84.5,1379.4,0
Compressor_A,2025-08-27 14:00:00,65.76,2.128,86.5,1385.8,0
Compressor_A,2025-08-27 15:00:00,62.35,1.829,87.1,1384.2,0
Compressor_A,2025-08-27 16:00:00,71.2,2.116,84.4,1382.9,0
Compressor_A,2025-08-27 17:00:00,65.61,1.545,77.6,1386.8,0
Compressor_A,2025-08-27 18:00:00,62.32,2.285,86.4,1384.2,0
Compressor_A,2025-08-27 19:00:00,60.59,1.706,84.5,1389.3,0
Compressor_A,2025-08-27 20:00:00,71.71,2.144,89.3,1387.9,0
Compressor_A,2025-08-27 21:00:00,69.99,2.502,89.0,1386.8,0
Compressor_A,2025-08-27 22:00:00,65.9,2.686,83.3,1389.4,0
Compressor_A,2025-08-27 23:00:00,57.31,2.219,85.8,1390.5,0
Compressor_A,2025-08-28 00:00:00,66.18,2.186,86.0,1390.0,0
Compressor_A,2025-08-28 01:00:00,68.56,2.421,88.3,1393.0,0
Compressor_A,2025-08-28 02:00:00,68.13,3.028,86.5,1396.9,0
Compressor_A,2025-08-28 03:00:00,65.99,2.304,85.1,1396.9,0
Compressor_A,2025-08-28 04:00:00,60.28,2.215,84.0,1396.5,0
Compressor_A,2025-08-28 05:00:00,72.95,2.648,85.4,1396.7,0
Compressor_A,2025-08-28 06:00:00,65.51,2.494,84.6,1399.7,0
Compressor_A,2025-08-28 07:00:00,74.46,2.662,87.1,1401.1,0
Compressor_A,2025-08-28 08:00:00,75.54,2.554,85.5,1399.9,0
Compressor_A,2025-08-28 09:00:00,68.25,2.297,87.4,1401.4,0
Compressor_A,2025-08-28 10:00:00,62.03,2.118,87.4,1399.4,0
Compressor_A,2025-08-28 11:00:00,62.83,2.31,82.9,1403.5,0
Compressor_A,2025-08-28 12:00:00,69.48,2.397,85.5,1402.4,0
Compressor_A,2025-08-28 13:00:00,71.78,1.899,88.0,1406.2,0
Compressor_A,2025-08-28 14:00:00,63.5,2.898,86.3,1404.9,0
Compressor_A,2025-08-28 15:00:00,63.22,2.58,86.3,1410.2,0
Compressor_A,2025-08-28 16:00:00,59.05,2.261,87.0,1409.3,0
Compressor_A,2025-08-28 17:00:00,70.1,1.781,87.0,1410.3,0
Compressor_A,2025-08-28 18:00:00,67.01,2.045,83.5,1409.8,0
Compressor_A,2025-08-28 19:00:00,60.96,1.931,83.5,1412.6,0
Compressor_A,2025-08-28 20:00:00,71.93,2.006,86.2,1409.4,0
Compressor_A,2025-08-28 21:00:00,67.16,2.479,86.4,1412.3,0
Compressor_A,2025-08-28 22:00:00,68.24,2.399,84.1,1413.3,0
Compressor_A,2025-08-28 23:00:00,67.65,1.139,88.2,1416.0,0
Compressor_A,2025-08-29 00:00:00,59.24,2.519,87.6,1416.8,0
Compressor_A,2025-08-29 01:00:00,70.24,2.266,83.4,1416.5,0
Compressor_A,2025-08-29 02:00:00,72.35,2.783,86.0,1415.9,0
Compressor_A,2025-08-29 03:00:00,67.51,2.638,86.3,1418.7,0
Compressor_A,2025-08-29 04:00:00,63.03,2.204,85.6,1420.2,0
Compressor_A,2025-08-29 05:00:00,71.06,2.552,90.1,1420.9,0
Compressor_A,2025-08-29 06:00:00,70.55,2.271,84.6,1422.7,0
Compressor_A,2025-08-29 07:00:00,62.33,2.171,83.9,1423.5,0
Compressor_A,2025-08-29 08:00:00,65.72,1.625,85.4,1425.7,0
Compressor_A,2025-08-29 09:00:00,62.99,1.825,85.1,1425.3,0
Compressor_A,2025-08-29 10:00:00,73.37,2.069,85.1,1427.4,0
Compressor_A,2025-08-29 11:00:00,72.74,2.365,87.1,1426.0,0
Compressor_A,2025-08-29 12:00:00,57.77,2.235,87.7,1427.8,0
Compressor_A,2025-08-29 13:00:00,64.86,2.078,86.2,1429.8,0
Compressor_A,2025-08-29 14:00:00,69.67,2.126,87.1,1428.4,0
Compressor_A,2025-08-29 15:00:00,71.65,2.047,86.8,1431.8,0
Compressor_A,2025-08-29 16:00:00,60.7,2.464,85.1,1431.4,0
Compressor_A,2025-08-29 17:00:00,62.7,1.984,88.1,1433.7,0
Compressor_A,2025-08-29 18:00:00,69.64,2.07,89.5,1435.6,0
Compressor_A,2025-08-29 19:00:00,60.07,2.344,89.5,1434.6,0
Compressor_A,2025-08-29 20:00:00,67.7,2.351,87.2,1434.8,0
Compressor_A,2025-08-29 21:00:00,66.23,1.859,87.2,1436.6,0
Compressor_A,2025-08-29 22:00:00,72.11,2.252,87.5,1437.9,0
Compressor_A,2025-08-29 23:00:00,64.07,2.715,87.2,1439.6,0
Compressor_A,2025-08-30 00:00:00,69.3,2.31,84.0,1439.3,0
Compressor_A,2025-08-30 01:00:00,70.53,2.709,83.2,1440.3,0
Compressor_A,2025-08-30 02:00:00,67.13,2.225,84.8,1440.6,0
Compressor_A,2025-08-30 03:00:00,76.02,2.026,87.2,1440.4,0
Compressor_A,2025-08-30 04:00:00,65.5,2.196,82.6,1443.7,0
Compressor_A,2025-08-30 05:00:00,61.03,2.448,88.2,1444.6,0
Compressor_A,2025-08-30 06:00:00,71.44,2.364,84.2,1445.4,0
Compressor_A,2025-08-30 07:00:00,58.14,1.906,86.8,1443.5,0
Compressor_A,2025-08-30 08:00:00,70.34,2.799,81.3,1447.2,0
Compressor_A,2025-08-30 09:00:00,63.23,1.78,87.6,1450.6,0
Compressor_A,2025-08-30 10:00:00,69.31,2.058,82.1,1450.4,0
Compressor_A,2025-08-30 11:00:00,65.99,2.177,82.2,1450.5,0
Compressor_A,2025-08-30 12:00:00,65.87,2.832,86.8,1451.3,0
Compressor_A,2025-08-30 13:00:00,63.32,2.013,85.1,1451.0,0
Compressor_A,2025-08-30 14:00:00,67.3,2.272,83.7,1453.5,0
Compressor_A,2025-08-30 15:00:00,68.31,2.54,84.2,1455.4,0
Compressor_A,2025-08-30 16:00:00,60.81,2.336,86.3,1455.9,0
Compressor_A,2025-08-30 17:00:00,68.72,2.332,82.1,1456.7,0
Compressor_A,2025-08-30 18:00:00,69.79,2.287,83.9,1456.1,0
Compressor_A,2025-08-30 19:00:00,62.54,2.283,85.1,1457.7,0
Compressor_A,2025-08-30 20:00:00,64.04,2.572,87.0,1460.8,0
Compressor_A,2025-08-30 21:00:00,65.79,2.343,86.7,1459.4,0
Compressor_A,2025-08-30 22:00:00,66.97,1.507,87.6,1462.0,0
Compressor_A,2025-08-30 23:00:00,65.0,2.063,85.4,1463.3,0
Compressor_A,2025-08-31 00:00:00,65.58,2.323,85.6,1462.9,0
Compressor_A,2025-08-31 01:00:00,66.91,2.257,87.3,1463.8,0
Compressor_A,2025-08-31 02:00:00,69.15,2.237,85.7,1464.0,0
Compressor_A,2025-08-31 03:00:00,69.02,1.953,85.6,1469.0,0
Compressor_A,2025-08-31 04:00:00,63.27,2.67,88.2,1468.2,0
Compressor_A,2025-08-31 05:00:00,62.33,1.695,86.5,1468.7,0
Compressor_A,2025-08-31 06:00:00,73.39,2.685,84.1,1469.5,0
Compressor_A,2025-08-31 07:00:00,70.76,2.61,80.2,1473.3,0
Compressor_A,2025-08-31 08:00:00,68.37,1.905,89.1,1469.2,0
Compressor_A,2025-08-31 09:00:00,68.31,2.676,81.6,1474.7,0
Compressor_A,2025-08-31 10:00:00,52.68,2.087,85.5,1473.7,0
Compressor_A,2025-08-31 11:00:00,63.28,2.307,85.4,1473.6,0
Compressor_A,2025-08-31 12:00:00,75.58,2.107,84.8,1475.7,0
Compressor_A,2025-08-31 13:00:00,67.05,3.211,85.5,1479.3,0
Compressor_A,2025-08-31 14:00:00,63.28,2.33,87.9,1478.7,0
Compressor_A,2025-08-31 15:00:00,66.63,2.602,83.8,1476.8,0
Compressor_A,2025-08-31 16:00:00,60.61,5.795,87.3,1480.9,1
Compressor_A,2025-08-31 17:00:00,71.49,2.823,86.0,1478.6,0
Compressor_A,2025-08-31 18:00:00,72.47,3.024,86.1,1481.1,0
Compressor_A,2025-08-31 19:00:00,64.07,3.093,84.3,1485.2,0
Compressor_A,2025-08-31 20:00:00,67.44,2.585,85.0,1483.1,0
Compressor_A,2025-08-31 21:00:00,63.86,2.781,85.1,1483.0,0
Compressor_A,2025-08-31 22:00:00,68.23,2.19,86.0,1487.1,0
Compressor_A,2025-08-31 23:00:00,67.11,2.514,85.4,1490.2,0
Compressor_A,2025-09-01 00:00:00,65.4,2.555,85.4,1488.6,0
Compressor_A,2025-09-01 01:00:00,69.48,2.142,81.4,1488.8,0
Compressor_A,2025-09-01 02:00:00,57.2,2.334,86.6,1488.6,0
Compressor_A,2025-09-01 03:00:00,71.95,1.898,84.5,1488.9,0
Compressor_A,2025-09-01 04:00:00,63.95,2.67,84.3,1490.8,0
Compressor_A,2025-09-01 05:00:00,60.94,1.793,85.5,1493.0,0
Compressor_A,2025-09-01 06:00:00,74.61,3.142,83.1,1493.2,0
Compressor_A,2025-09-01 07:00:00,63.13,2.497,85.5,1495.3,0
Compressor_A,2025-09-01 08:00:00,74.32,2.044,86.6,1494.0,0
Compressor_A,2025-09-01 09:00:00,59.43,2.103,82.8,1498.1,0
Compressor_A,2025-09-01 10:00:00,67.84,1.542,88.2,1494.7,0
Compressor_A,2025-09-01 11:00:00,65.04,2.953,85.8,1496.8,0
Compressor_A,2025-09-01 12:00:00,66.26,2.417,85.6,1499.2,0
Compressor_A,2025-09-01 13:00:00,63.37,2.614,83.2,1500.5,0
Compressor_A,2025-09-01 14:00:00,67.66,2.754,83.4,1505.3,0
Compressor_A,2025-09-01 15:00:00,65.21,2.042,88.5,1504.6,0
Compressor_A,2025-09-01 16:00:00,65.76,2.516,83.9,1505.1,0
Compressor_A,2025-09-01 17:00:00,67.7,2.06,84.9,1505.9,0
Compressor_A,2025-09-01 18:00:00,73.12,2.653,85.8,1504.1,0
Compressor_A,2025-09-01 19:00:00,59.1,3.168,83.2,1506.4,0
Compressor_A,2025-09-01 20:00:00,61.6,2.128,84.4,1506.3,0
Compressor_A,2025-09-01 21:00:00,63.09,2.348,87.6,1509.1,0
Compressor_A,2025-09-01 22:00:00,67.26,1.919,84.1,1509.3,0
Compressor_A,2025-09-01 23:00:00,59.98,1.762,83.5,1510.9,0
Compressor_A,2025-09-02 00:00:00,71.28,2.383,85.3,1512.1,0
Compressor_A,2025-09-02 01:00:00,73.25,2.718,85.4,1511.2,0
Compressor_A,2025-09-02 02:00:00,63.32,1.975,85.6,1516.5,0
Compressor_A,2025-09-02 03:00:00,67.86,2.293,86.3,1513.3,0
Compressor_A,2025-09-02 04:00:00,65.0,2.697,85.0,1514.5,0
Compressor_A,2025-09-02 05:00:00,63.51,2.343,82.8,1517.9,0
Compressor_A,2025-09-02 06:00:00,65.27,2.736,81.6,1513.7,0
Compressor_A,2025-09-02 07:00:00,64.59,3.133,87.1,1519.8,0
Compressor_A,2025-09-02 08:00:00,64.38,2.619,87.3,1518.7,0
Compressor_A,2025-09-02 09:00:00,65.47,2.581,87.4,1521.6,0
Compressor_A,2025-09-02 10:00:00,66.61,2.356,86.8,1523.8,0
Compressor_A,2025-09-02 11:00:00,62.87,2.052,84.2,1523.7,0
Compressor_A,2025-09-02 12:00:00,75.44,2.034,83.3,1522.9,0
Compressor_A,2025-09-02 13:00:00,70.56,1.521,84.0,1524.8,0
Compressor_A,2025-09-02 14:00:00,64.99,2.233,85.7,1523.5,0
Compressor_A,2025-09-02 15:00:00,66.91,1.754,85.8,1526.3,0
Compressor_A,2025-09-02 16:00:00,71.2,2.159,85.9,1528.0,0
Compressor_A,2025-09-02 17:00:00,70.38,6.065,83.1,1527.5,1
Compressor_A,2025-09-02 18:00:00,63.36,2.738,82.9,1530.2,0
Compressor_A,2025-09-02 19:00:00,75.68,1.876,84.8,1531.9,0
Compressor_A,2025-09-02 20:00:00,70.65,1.921,82.3,1531.1,0
Compressor_A,2025-09-02 21:00:00,59.02,2.336,85.8,1533.1,0
Compressor_A,2025-09-02 22:00:00,65.5,3.001,85.7,1534.3,0
Compressor_A,2025-09-02 23:00:00,66.79,2.104,86.2,1535.2,0
Compressor_A,2025-09-03 00:00:00,70.11,2.35,79.7,1534.7,0
Compressor_A,2025-09-03 01:00:00,69.33,2.289,87.1,1539.2,0
Compressor_A,2025-09-03 02:00:00,69.88,2.623,82.9,1539.7,0
Compressor_A,2025-09-03 03:00:00,60.43,2.521,84.6,1537.7,0
Compressor_A,2025-09-03 04:00:00,72.25,2.244,84.5,1537.2,0
Compressor_A,2025-09-03 05:00:00,67.42,2.964,85.4,1540.2,0
Compressor_A,2025-09-03 06:00:00,71.39,2.07,83.9,1541.9,0
Compressor_A,2025-09-03 07:00:00,65.31,2.364,81.1,1542.7,0
Compressor_A,2025-09-03 08:00:00,57.5,2.528,83.9,1541.9,0
Compressor_A,2025-09-03 09:00:00,68.23,2.832,87.2,1540.6,0
Compressor_A,2025-09-03 10:00:00,63.74,2.715,84.9,1546.2,0
Compressor_A,2025-09-03 11:00:00,66.42,1.689,85.3,1548.1,0
Compressor_A,2025-09-03 12:00:00,66.1,2.156,86.3,1549.1,0
Compressor_A,2025-09-03 13:00:00,74.67,2.739,84.3,1548.8,0
Compressor_A,2025-09-03 14:00:00,67.09,2.358,83.7,1551.6,0
Compressor_A,2025-09-03 15:00:00,66.94,2.101,84.6,1551.1,0
Compressor_A,2025-09-03 16:00:00,67.59,2.753,85.9,1551.2,0
Compressor_A,2025-09-03 17:00:00,65.57,2.621,82.8,1551.5,0
Compressor_A,2025-09-03 18:00:00,72.35,2.42,83.8,1556.6,0
Compressor_A,2025-09-03 19:00:00,61.68,2.118,86.6,1555.6,0
Compressor_A,2025-09-03 20:00:00,62.8,2.516,85.5,1558.3,0
Compressor_A,2025-09-03 21:00:00,62.56,2.499,82.4,1555.0,0
Compressor_A,2025-09-03 22:00:00,71.98,2.439,86.1,1558.4,0
Compressor_A,2025-09-03 23:00:00,70.57,2.465,85.4,1560.4,0
Compressor_A,2025-09-04 00:00:00,77.89,2.112,83.7,1561.6,0
Compressor_A,2025-09-04 01:00:00,61.14,2.412,76.6,1558.8,0
Compressor_A,2025-09-04 02:00:00,67.93,2.683,84.5,1560.7,0
Compressor_A,2025-09-04 03:00:00,70.51,1.857,83.4,1562.3,0
Compressor_A,2025-09-04 04:00:00,69.62,4.657,83.5,1564.7,1
Compressor_A,2025-09-04 05:00:00,61.7,2.036,82.8,1566.1,0
Compressor_A,2025-09-04 06:00:00,63.87,2.579,81.4,1567.5,0
Compressor_A,2025-09-04 07:00:00,65.26,2.672,84.6,1566.4,0
Compressor_A,2025-09-04 08:00:00,64.09,2.415,83.3,1568.3,0
Compressor_A,2025-09-04 09:00:00,70.57,2.75,84.1,1569.7,0
Compressor_A,2025-09-04 10:00:00,68.64,1.848,85.9,1570.5,0
Compressor_A,2025-09-04 11:00:00,60.76,2.618,84.8,1571.5,0
Compressor_A,2025-09-04 12:00:00,63.23,2.119,82.1,1571.8,0
Compressor_A,2025-09-04 13:00:00,79.07,2.561,84.6,1573.3,0
Compressor_A,2025-09-04 14:00:00,70.24,2.5,86.8,1574.7,0
Compressor_A,2025-09-04 15:00:00,63.15,2.268,89.9,1578.6,0
Compressor_A,2025-09-04 16:00:00,68.25,3.365,85.9,1575.2,0
Compressor_A,2025-09-04 17:00:00,69.04,2.147,82.6,1579.7,0
Compressor_A,2025-09-04 18:00:00,60.46,1.986,85.9,1578.8,0
Compressor_A,2025-09-04 19:00:00,73.98,1.895,84.8,1580.6,0
Compressor_A,2025-09-04 20:00:00,65.49,2.754,86.4,1579.0,0
Compressor_A,2025-09-04 21:00:00,57.98,2.633,84.0,1581.4,0
Compressor_A,2025-09-04 22:00:00,65.99,2.294,86.1,1582.5,0
Compressor_A,2025-09-04 23:00:00,62.01,3.171,84.2,1583.2,0
Compressor_A,2025-09-05 00:00:00,71.49,2.982,86.5,1586.1,0
Compressor_A,2025-09-05 01:00:00,69.16,2.142,81.3,1583.6,0
Compressor_A,2025-09-05 02:00:00,72.46,2.929,73.7,1588.3,0
Compressor_A,2025-09-05 03:00:00,71.45,2.943,84.4,1588.5,0
Compressor_A,2025-09-05 04:00:00,66.01,2.044,83.5,1587.4,0
Compressor_A,2025-09-05 05:00:00,62.92,2.106,82.9,1587.4,0
Compressor_A,2025-09-05 06:00:00,65.01,2.577,83.6,1590.7,0
Compressor_A,2025-09-05 07:00:00,68.65,2.071,85.3,1592.3,0
Compressor_A,2025-09-05 08:00:00,76.32,2.823,83.5,1589.7,0
Compressor_A,2025-09-05 09:00:00,61.46,2.916,81.9,1595.0,0
Compressor_A,2025-09-05 10:00:00,66.72,2.244,82.9,1593.7,0
Compressor_A,2025-09-05 11:00:00,63.65,2.507,82.6,1595.9,0
Compressor_A,2025-09-05 12:00:00,69.21,2.225,83.2,1596.0,0
